reference,conservation-area,name,documentation-url,document-url,document-type,notes,organisation,entry_date,start_date,end_date
D_195_LDS_CA57_1,195_LDS_CA57,"Rawdon Low Green","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/rawdon%20low%20green%20conservation%20area%20appraisal%20and%20management%20plan%20(may%202011).pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA57_2,195_LDS_CA57,"Rawdon Low Green","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Rawdon%20Low%20Green%20CA.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA58_1,195_LDS_CA58,"Rodley","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","No Appraisal document",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA58_2,195_LDS_CA58,"Rodley","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Rodley%20CA%20No_32.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA59_1,195_LDS_CA59,"Rothwell","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/rothwell%20conservation%20area%20appraisal%20and%20management%20plan%20final.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA59_2,195_LDS_CA59,"Rothwell","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Rothwell%20CA.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA60_1,195_LDS_CA60,"Roundhay","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/roundhay%20conservation%20area%20appraisal.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA60_2,195_LDS_CA60,"Roundhay","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Roundhay%20CA%20No_20.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA61_1,195_LDS_CA61,"Scarcroft","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","No Appraisal document",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA61_2,195_LDS_CA61,"Scarcroft","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Scarcroft%20CA%20No_28.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA62_1,195_LDS_CA62,"Scholes","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/scholes%20conservation%20area%20appraisal%20and%20management%20plan%20(final).pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA62_2,195_LDS_CA62,"Scholes","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Scholes%20CA.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA63_1,195_LDS_CA63,"Seacroft Dawson’s Court","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","No Appraisal document",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA63_2,195_LDS_CA63,"Seacroft Dawson’s Court","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Seacroft%20-%20DAWSONS%20COURT%20CA%20N0_10.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA64_1,195_LDS_CA64,"Shadwell","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/Shadwell%20CAA%20and%20MP%20(September%202012)%20FINAL.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA64_2,195_LDS_CA64,"Shadwell","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Shadwell%20CA%20No_18.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA65_1,195_LDS_CA65,"Shadwell Holywell Triangle","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/Shadwell%20-%20Holywell%20Triangle%20appraisal%20document.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA65_2,195_LDS_CA65,"Shadwell Holywell Triangle","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Shadwell%20-%20Holywell%20Triangle%20Conservation%20Area%20map.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA66_1,195_LDS_CA66,"Thorner","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/thorner%20conservation%20area%20appraisal%20and%20management%20plan%20final%20version.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA66_2,195_LDS_CA66,"Thorner","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Thorner%20CA%20No_3.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA67_1,195_LDS_CA67,"Thorp Arch","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/thorp%20arch%20caa%20final%20copy%20for%20approval.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA67_2,195_LDS_CA67,"Thorp Arch","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Thorp%20Arch%20Cons%20Area%20map.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA68_1,195_LDS_CA68,"Tranmere Park","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/FINAL-optimised.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA68_2,195_LDS_CA68,"Tranmere Park","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Tranmere%20Park%20CA%20No_82_new.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA69_1,195_LDS_CA69,"Walton","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/walton%20caa%20%20final%20version.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA69_2,195_LDS_CA69,"Walton","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Walton%20CA%20No_43.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA70_1,195_LDS_CA70,"Weetwood","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/weetwood%20appraisal%20final.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA70_2,195_LDS_CA70,"Weetwood","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Weetwood%20CA.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA71_1,195_LDS_CA71,"West Park","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/west%20park%20appraisal%20and%20management%20plan.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA71_2,195_LDS_CA71,"West Park","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/West%20Park%20CA%20No_66.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA72_1,195_LDS_CA72,"Wetherby","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/wetherby%20conservation%20area%20appraisal%20final.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA72_2,195_LDS_CA72,"Wetherby","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Wetherby%20CA%20No_5.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA73_1,195_LDS_CA73,"Whitkirk","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/whitkirk%20conservation%20area%20appraisal%20and%20management%20plan%20final%20version.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA73_2,195_LDS_CA73,"Whitkirk","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Whitkirk%20CA_No_15.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA74_1,195_LDS_CA74,"Woodhall Hills","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/woodhall%20hills%20final%20draft.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA74_2,195_LDS_CA74,"Woodhall Hills","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Woodhall%20Hills%20CA.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA75_1,195_LDS_CA75,"Woodhouse Blenheim Square","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","No Appraisal document",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA75_2,195_LDS_CA75,"Woodhouse Blenheim Square","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Woodhouse%20-%20BLENHEIM%20SQUARE%20CA%20No_8.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA76_1,195_LDS_CA76,"Woodhouse Clarendon Road","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","No Appraisal document",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA76_2,195_LDS_CA76,"Woodhouse Clarendon Road","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Woodhouse%20-%20CLARENDON%20ROAD%20CA%20No_23.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA77_1,195_LDS_CA77,"Woodhouse Hanover Square","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","No Appraisal document",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA77_2,195_LDS_CA77,"Woodhouse Hanover Square","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Woodhouse%20-%20HANOVER%20SQUARE%20-%20WOODHOUSE%20SQUARE%20CA%20No_12.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA78_1,195_LDS_CA78,"Woodhouse Lane University Precinct","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","No Appraisal document",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA78_2,195_LDS_CA78,"Woodhouse Lane University Precinct","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Woodhouse%20-%20WOODHOUSE%20LANE%20-%20UNIVERSITY%20PRECINCT%20CA%20No_39.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA79_1,195_LDS_CA79,"Woodhouse Moorlands","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","No Appraisal document",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA79_2,195_LDS_CA79,"Woodhouse Moorlands","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Woodhouse%20-%20MOORLANDS%20CA%20No_58.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA80_1,195_LDS_CA80,"Woodlesford","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/woodlesford%20conservation%20area%20appraisal%20and%20management%20plan.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA80_2,195_LDS_CA80,"Woodlesford","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Woodlesford%20CA.pdf,area-map,"",local-authority:LDS,,,
D_195_LDS_CA81_1,195_LDS_CA81,"Yeadon","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area","https://www.leeds.gov.uk/docs/yeadon%20conservation%20area%20appraisal%20and%20management%20plan%20final.pdf",area-appraisal,"",local-authority:LDS,,,
D_195_LDS_CA81_2,195_LDS_CA81,"Yeadon","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",https://www.leeds.gov.uk/docs/Yeadon%20CA%20No_13.pdf,area-map,"",local-authority:LDS,,,
