reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,ca_entity
D_331_SWT_CA21_1,331_SWT_CA21,"Lydeard St Lawrence","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FSWT%20Lydeard%20St%20Lawrence%20CA%20Aug%202010%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites&p=true&ga=1",area-appraisal,"Extra documents are available. ",,,,44007099
D_331_SWT_CA21_2,331_SWT_CA21,"Lydeard St Lawrence","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F21%2Ea%2E%20lydeard%2Dst%2Dlawrence%2Dca%2Dplan%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1,area-map,"Extra documents are available. ",,,,44007099
D_331_SWT_CA22_1,331_SWT_CA22,"Milverton","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F22%2Eb%2E%20milverton%2Dconservation%2Darea%2Dappraisal%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1",area-appraisal,"Extra documents are available. ",,,,44007021
D_331_SWT_CA22_2,331_SWT_CA22,"Milverton","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F22%2Ea%2E%20milverton%2Dca%2Dplan%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1,area-map,"Extra documents are available. ",,,,44007021
D_331_SWT_CA23_1,331_SWT_CA23,"Minehead - Higher Town","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F23%2E%20wsc%2Dminehead%2Dcons%2Darea%2Dreview%2D2003%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1",area-appraisal,"",,,,44007133
D_331_SWT_CA23_2,331_SWT_CA23,"Minehead - Higher Town","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F24%2E%20wsc%2Dhigher%2Dtown%2Dminehead%2Dconservation%2Darea%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1,area-map,"",,,,44007133
D_331_SWT_CA24_1,331_SWT_CA24,"Minehead - Quay Street","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F23%2E%20wsc%2Dminehead%2Dcons%2Darea%2Dreview%2D2003%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1",area-appraisal,"",,,,44007134
D_331_SWT_CA24_2,331_SWT_CA24,"Minehead - Quay Street","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F25%2E%20wsc%2Dquay%2Dstreet%2Dminehead%2Dconservation%2Darea%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1,area-map,"",,,,44007134
D_331_SWT_CA25_1,331_SWT_CA25,"Minehead - Wellington Square","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F23%2E%20wsc%2Dminehead%2Dcons%2Darea%2Dreview%2D2003%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1",area-appraisal,"",,,,44007132
D_331_SWT_CA25_2,331_SWT_CA25,"Minehead - Wellington Square","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F26%2E%20wsc%2Dwellington%2Dsquare%2Dminehead%2Dconservation%2Darea%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1,area-map,"",,,,44007132
D_331_SWT_CA26_1,331_SWT_CA26,"Minehead - Whitegate Road","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F23%2E%20wsc%2Dminehead%2Dcons%2Darea%2Dreview%2D2003%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1",area-appraisal,"",,,,44007130
D_331_SWT_CA26_2,331_SWT_CA26,"Minehead - Whitegate Road","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F27%2E%20wsc%2Dwhitegate%2Droad%2Dminehead%2Dconservation%2Darea%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1,area-map,"",,,,44007130
D_331_SWT_CA27_1,331_SWT_CA27,"Minehead - Woodcombe","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F29%2E%20woodcombe%2Dconservation%2Darea%2Dappraisal%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1",area-appraisal,"Extra documents are available. ",,,,44007129
D_331_SWT_CA27_2,331_SWT_CA27,"Minehead - Woodcombe","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F28%2E%20woodcombe%2Dminehead%2Dconservation%2Darea%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1,area-map,"Extra documents are available. ",,,,44007129
D_331_SWT_CA28_1,331_SWT_CA28,"North Curry","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","",area-appraisal,"No appraisal document",,,,44006988
D_331_SWT_CA28_2,331_SWT_CA28,"North Curry","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F30%2E%20north%2Dcurry%2Dca%2Dplan%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1,area-map,"No appraisal document",,,,44006988
D_331_SWT_CA29_1,331_SWT_CA29,"Nynehead","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","",area-appraisal,"No appraisal document",,,,44007011
D_331_SWT_CA29_2,331_SWT_CA29,"Nynehead","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F31%2E%20nynehead%2Dca%2Dplan%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1,area-map,"No appraisal document",,,,44007011
D_331_SWT_CA30_1,331_SWT_CA30,"Old Cleeve","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","",area-appraisal,"No appraisal document",,,,44007135
D_331_SWT_CA30_2,331_SWT_CA30,"Old Cleeve","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F32%2E%20wsc%2Dold%2Dcleeve%2Dconservation%2Darea%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1,area-map,"No appraisal document",,,,44007135
D_331_SWT_CA31_1,331_SWT_CA31,"Pitminster","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","",area-appraisal,"No appraisal document",,,,44006986
D_331_SWT_CA31_2,331_SWT_CA31,"Pitminster","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/:b:/s/SCCPublic/ETGTo9ZffdxKgbq1zVppXcEB9OTFgJLXR8p9zbvKW8_Msg?e=Zvbh8D,area-map,"No appraisal document",,,,44006986
D_331_SWT_CA32_1,331_SWT_CA32,"Staple Fitzpaine","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","",area-appraisal,"No appraisal document",,,,44006985
D_331_SWT_CA32_2,331_SWT_CA32,"Staple Fitzpaine","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/:b:/s/SCCPublic/EV678hUuRMpHjGXE4SDRlqkB_wFbn-46h5WzEZAF6NEHng?e=JmUqlQ,area-map,"No appraisal document",,,,44006985
D_331_SWT_CA33_1,331_SWT_CA33,"Staplegrove","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","",area-appraisal,"No appraisal document",,,,44007012
D_331_SWT_CA33_2,331_SWT_CA33,"Staplegrove","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/:b:/s/SCCPublic/EeLMCM3x7gxJn555r9ZhJFkBk9s-8qESm7sEhCaC7BPTLw?e=gfYoDP,area-map,"No appraisal document",,,,44007012
D_331_SWT_CA34_1,331_SWT_CA34,"Stogumber","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","",area-appraisal,"No appraisal document",,,,44007136
D_331_SWT_CA34_2,331_SWT_CA34,"Stogumber","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/:b:/s/SCCPublic/EXZLXAa0EmdFrVfrJ_W9V2EBsFOePjHd5JwJPBfVYFNyEQ?e=fSNzoX,area-map,"No appraisal document",,,,44007136
D_331_SWT_CA35_1,331_SWT_CA35,"Stogursey","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","",area-appraisal,"No appraisal document",,,,44007138
D_331_SWT_CA35_2,331_SWT_CA35,"Stogursey","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/:b:/s/SCCPublic/EfoNYzbw9GFIr2R3T7hHfUUBPmd2MR5_KtM8JrPqqDjQgA?e=yZvy5B,area-map,"No appraisal document",,,,44007138
D_331_SWT_CA36_1,331_SWT_CA36,"Taunton - Castle Green and Bath Place","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F38%2Eb%2E%20castle%2Dgreen%2Dbath%2Dplace%2Dconservation%2Darea%2Dappraisal%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1",area-appraisal,"Extra documents are available. ",,,,44007018
D_331_SWT_CA36_2,331_SWT_CA36,"Taunton - Castle Green and Bath Place","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F38%2Ea%2E%20castle%2Dgreen%2Dca%2Dplan%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1,area-map,"Extra documents are available. ",,,,44007018
D_331_SWT_CA37_1,331_SWT_CA37,"Taunton - Fons George","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","",area-appraisal,"No appraisal document",,,,44007004
D_331_SWT_CA37_2,331_SWT_CA37,"Taunton - Fons George","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/:b:/s/SCCPublic/EV5uYdX2tFdCnlVqX9lX724BAEMst0915PphnQUdsonc6g?e=JuccgF,area-map,"No appraisal document",,,,44007004
D_331_SWT_CA38_1,331_SWT_CA38,"Taunton - Mount Street and Vivary Park","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","",area-appraisal,"No appraisal document",,,,44007002
D_331_SWT_CA38_2,331_SWT_CA38,"Taunton - Mount Street and Vivary Park","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/:b:/s/SCCPublic/ER_KEiRfY8RPlAzl-8rzlN8BwdtnCnakBDi-yuQuUXgJnQ?e=iDXJe0,area-map,"No appraisal document",,,,44007002
D_331_SWT_CA39_1,331_SWT_CA39,"Taunton - Park Street and Wellington Road","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F42%2Eb%2E%20park%2Dstreet%2Dwellington%2Droad%2Dconservation%2Darea%2Dappraisal%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1",area-appraisal,"Extra documents are available. ",,,,44007022
D_331_SWT_CA39_2,331_SWT_CA39,"Taunton - Park Street and Wellington Road","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/",https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F42%2Ea%2E%20park%2Dstreet%2Dca%2Dplan%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1,area-map,"Extra documents are available. ",,,,44007022
D_331_SWT_CA40_1,331_SWT_CA40,"Taunton - St Mary and St James","https://www.somerset.gov.uk/tables/somerset-west-and-taunton-conservation-areas-maps-and-appraisals/","https://somersetcc.sharepoint.com/sites/SCCPublic/Other%20Sites/Forms/AllItems.aspx?id=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton%2F43%2Eb%2E%20saint%2Dmary%2Dand%2Dsaint%2Djames%2Dconservation%2Darea%2Dappraisal%2Epdf&parent=%2Fsites%2FSCCPublic%2FOther%20Sites%2FContent%20for%20new%20Somerset%20site%2FPlanning%2C%20buildings%20and%20land%2FContent%20supplied%20by%20service%2FHeritage%20and%20landscape%2FOur%20proof%20read%20versions%2FConservation%20Areas%20Maps%20and%20Appraisals%2FSomerset%20West%20and%20Taunton&p=true&ga=1",area-appraisal,"Extra documents are available. ",,,,44007019
