reference,name,designation-date,document-url,documentation-url,geometry,point,notes,organisation,entry_date,start_date,end_date
76_CBF_CA17,"Flitton",2023-12-25,"https://www.centralbedfordshire.gov.uk/migrated_images/flitton_tcm3-12955.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 3 of the appraisal document. ",local-authority:CBF,,,
76_CBF_CA18,"Harlington",2023-12-25,"No Appraisal document","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"",local-authority:CBF,,,
76_CBF_CA19,"Haynes (Church End)",2023-12-25,"https://www.centralbedfordshire.gov.uk/migrated_images/haynes_tcm3-12956.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 5 of the appraisal document. ",local-authority:CBF,,,
76_CBF_CA20,"Heath and Reach",2023-12-25,"https://www.centralbedfordshire.gov.uk/migrated_images/heath-reach_tcm3-12957.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 26 of the appraisal document. ",local-authority:CBF,,,
76_CBF_CA21,"Henlow",2023-12-25,"https://www.centralbedfordshire.gov.uk/migrated_images/henlow-conservation-2009_tcm3-30221.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 21 of the appraisal document. ",local-authority:CBF,,,
76_CBF_CA22,"Hockliffe (Church End)",2023-12-25,"No Appraisal document","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"",local-authority:CBF,,,
76_CBF_CA23,"Houghton Regis",2023-12-25,"https://www.centralbedfordshire.gov.uk/migrated_images/houghton-regis_tcm3-12959.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 26 of the appraisal document. ",local-authority:CBF,,,
76_CBF_CA24,"Husborne Crawley",2023-12-25,"https://www.centralbedfordshire.gov.uk/migrated_images/husborne-crawley_tcm3-12960.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 17 of the appraisal document. ",local-authority:CBF,,,
76_CBF_CA25,"Husborne Crawley (Church End)",2023-12-25,"https://www.centralbedfordshire.gov.uk/migrated_images/husborne-crawley-church-end-conservation-area_tcm3-27843.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 17 of the appraisal document. ",local-authority:CBF,,,
76_CBF_CA26,"Ickwell",2023-12-25,"https://www.centralbedfordshire.gov.uk/migrated_images/ickwell-conservation-area_tcm3-27488.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 6 of the appraisal document. ",local-authority:CBF,,,
76_CBF_CA27,"Kensworth (Church End)",2023-12-25,"No Appraisal document","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"",local-authority:CBF,,,
76_CBF_CA28,"Kensworth Lynch",2023-12-25,"No Appraisal document","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"",local-authority:CBF,,,
76_CBF_CA29,"Leighton Buzzard",2023-12-25,"No Appraisal document","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"",local-authority:CBF,,,
76_CBF_CA30,"Linslade",2023-12-25,"https://www.centralbedfordshire.gov.uk/migrated_images/linslade_tcm3-12961.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 29 of the appraisal document. ",local-authority:CBF,,,
76_CBF_CA31,"Luton Hoo",2023-12-25,"No Appraisal document","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"",local-authority:CBF,,,
76_CBF_CA32,"Maulden",2023-12-25,"No Appraisal document","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"",local-authority:CBF,,,
76_CBF_CA33,"Meppershall",2023-12-25,"No Appraisal document","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"",local-authority:CBF,,,
76_CBF_CA34,"Millbrook",2023-12-25,"https://centralbedfordshirecouncil.sharepoint.com/sites/Communications/Website%20and%20intranet/Forms/AllItems.aspx?id=%2Fsites%2FCommunications%2FWebsite%20and%20intranet%2FWebsite%20Documents%2FEnvironmental%20issues%2FArchaeology%2C%20heritage%20and%20conservation%2FLuton%20Hoo%2Epdf&parent=%2Fsites%2FCommunications%2FWebsite%20and%20intranet%2FWebsite%20Documents%2FEnvironmental%20issues%2FArchaeology%2C%20heritage%20and%20conservation&p=true&ga=1","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 25 of the appraisal document. ",local-authority:CBF,,,
76_CBF_CA35,"Milton Bryan",2023-12-25,"https://centralbedfordshirecouncil.sharepoint.com/sites/Communications/Website%20and%20intranet/Forms/AllItems.aspx?id=%2Fsites%2FCommunications%2FWebsite%20and%20intranet%2FWebsite%20Documents%2FEnvironmental%20issues%2FArchaeology%2C%20heritage%20and%20conservation%2FLuton%20Hoo%2Epdf&parent=%2Fsites%2FCommunications%2FWebsite%20and%20intranet%2FWebsite%20Documents%2FEnvironmental%20issues%2FArchaeology%2C%20heritage%20and%20conservation&p=true&ga=1","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 4 of the appraisal document. ",local-authority:CBF,,,
76_CBF_CA36,"Northill",2023-12-25,"https://www.centralbedfordshire.gov.uk/migrated_images/northill-appraisal_tcm3-17058.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Extra documents are available. ",local-authority:CBF,,,
76_CBF_CA37,"Old Warden and Old Warden Park",2023-12-25,"https://www.centralbedfordshire.gov.uk/migrated_images/old-warden-2006_tcm3-30224.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Extra documents are available. ",local-authority:CBF,,,
76_CBF_CA38,"Potton",2023-12-25,"https://www.centralbedfordshire.gov.uk/migrated_images/potton_tcm3-25079.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 18 of the appraisal document. ",local-authority:CBF,,,
76_CBF_CA39,"Pulloxhill",2023-12-25,"https://www.centralbedfordshire.gov.uk/migrated_images/pulloxhill_tcm3-12964.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 20 of the appraisal document. ",local-authority:CBF,,,
76_CBF_CA40,"Ridgmont",2023-12-25,"https://www.centralbedfordshire.gov.uk/migrated_images/ridgmont_tcm3-12965.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 13 of the appraisal document. ",local-authority:CBF,,,
76_CBF_CA41,"Sandy",2023-12-25,"https://www.centralbedfordshire.gov.uk/migrated_images/sandy_tcm3-12966.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 4 of the appraisal document. ",local-authority:CBF,,,
76_CBF_CA42,"Sewell",2023-12-25,"No Appraisal document","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"",local-authority:CBF,,,
76_CBF_CA43,"Shefford",2023-12-25,"https://www.centralbedfordshire.gov.uk/migrated_images/shefford_tcm3-12967.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 21 of the appraisal document. ",local-authority:CBF,,,
76_CBF_CA44,"Shillington",2023-12-25,"https://www.centralbedfordshire.gov.uk/migrated_images/shillington_tcm3-12968.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 4 of the appraisal document. ",local-authority:CBF,,,
76_CBF_CA45,"Silsoe",2023-12-25,"https://centralbedfordshirecouncil.sharepoint.com/sites/Communications/Website%20and%20intranet/Forms/AllItems.aspx?id=%2Fsites%2FCommunications%2FWebsite%20and%20intranet%2FWebsite%20Documents%2FEnvironmental%20issues%2FArchaeology%2C%20heritage%20and%20conservation%2FSilsoe%2Epdf&parent=%2Fsites%2FCommunications%2FWebsite%20and%20intranet%2FWebsite%20Documents%2FEnvironmental%20issues%2FArchaeology%2C%20heritage%20and%20conservation&p=true&ga=1","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 4 of the appraisal document. ",local-authority:CBF,,,
76_CBF_CA46,"Southcott",2023-12-25,"No Appraisal document","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"",local-authority:CBF,,,
76_CBF_CA47,"Southill",2023-12-25,"https://www.centralbedfordshire.gov.uk/migrated_images/southill_tcm3-30239.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Map has a missing section in the middle due to looking like a scan from a bookBest Map is shown on page 8 of the appraisal document. ",local-authority:CBF,,,
76_CBF_CA48,"Steppingley",2023-12-25,"https://www.centralbedfordshire.gov.uk/migrated_images/steppingley_tcm3-12969.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 4 of the appraisal document. ",local-authority:CBF,,,
76_CBF_CA49,"Streatley",2023-12-25,"https://www.centralbedfordshire.gov.uk/migrated_images/streatley_tcm3-12970.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 20 of the appraisal document. ",local-authority:CBF,,,
76_CBF_CA50,"Studham",2023-12-25,"https://www.centralbedfordshire.gov.uk/migrated_images/studham-conservation-1973_tcm3-30222.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Extra documents are available. Best Map is shown on page 7 of the appraisal document. ",local-authority:CBF,,,
76_CBF_CA51,"Sutton",2023-12-25,"https://www.centralbedfordshire.gov.uk/migrated_images/sutton_tcm3-12971.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Extra documents are available. ",local-authority:CBF,,,
76_CBF_CA52,"Tebworth",2023-12-25,"No Appraisal document","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"",local-authority:CBF,,,
76_CBF_CA53,"Tempsford (Church End)",2023-12-25,"https://www.centralbedfordshire.gov.uk/migrated_images/tempsford_tcm3-12973.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 5 of the appraisal document. ",local-authority:CBF,,,
76_CBF_CA54,"Tempsford (Langford End)",2023-12-25,"https://www.centralbedfordshire.gov.uk/migrated_images/tempsford-langford-end-1994_tcm3-12974.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Extra documents are available. ",local-authority:CBF,,,
76_CBF_CA55,"Tingrith",2023-12-25,"https://www.centralbedfordshire.gov.uk/migrated_images/tingrith_tcm3-12976.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 6 of the appraisal document. ",local-authority:CBF,,,
76_CBF_CA56,"Toddington",2023-12-25,"https://www.centralbedfordshire.gov.uk/migrated_images/toddington_tcm3-12977.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 23 of the appraisal document. ",local-authority:CBF,,,
76_CBF_CA57,"Totternhoe",2023-12-25,"No Appraisal document","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"",local-authority:CBF,,,
76_CBF_CA58,"Whipsnade",2023-12-25,"No Appraisal document","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"",local-authority:CBF,,,
76_CBF_CA59,"Woburn",2023-12-25,"https://www.centralbedfordshire.gov.uk/migrated_images/woburn_tcm3-12978.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 9 of the appraisal document. ",local-authority:CBF,,,
76_CBF_CA60,"Wrestlingworth",2023-12-25,"https://www.centralbedfordshire.gov.uk/migrated_images/wrestlingworth-conservation-area_tcm3-25445.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 4 of the appraisal document. ",local-authority:CBF,,,
76_CBF_CA61,"Wrest Park",2023-12-25,"No Appraisal document","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"",local-authority:CBF,,,
77_CHA_CA1,"Anstey",2023-12-25,"https://www.charnwood.gov.uk/files/documents/anstey_conservation_area_character_appraisal1/ansteyconservationareacharactera.pdf","https://www.charnwood.gov.uk/pages/anstey_conservation_area",,,"Extra documents are available. ",local-authority:CHA,,,
77_CHA_CA2,"Barkby and Barkby Thorpe",2023-12-25,"https://www.charnwood.gov.uk/files/documents/barkby_and_barkby_thorpe_conservation_appraisal_as_adopted/Barkby%20%26%20Barkby%20Thorpe%20Character%20Appriasal.pdf","https://www.charnwood.gov.uk/pages/barkby_conservation_area",,,"Extra documents are available. ",local-authority:CHA,,,
77_CHA_CA3,"Barrow Upon Soar",2023-12-25,"https://www.charnwood.gov.uk/files/documents/barrow_upon_soar_conservation_area_appraisal/barrowuponsoarconservationareaap.pdf","https://www.charnwood.gov.uk/pages/barrow_upon_soar_conservation_area",,,"Extra documents are available. ",local-authority:CHA,,,
77_CHA_CA4,"Beeby",2023-12-25,"https://www.charnwood.gov.uk/files/documents/beeby_conservation_area_character_appraisal/Beeby%20Conservation%20Area%20Character%20Appraisal.pdf","https://www.charnwood.gov.uk/pages/beeby_conservation_area",,,"Extra documents are available. ",local-authority:CHA,,,
77_CHA_CA5,"Birstall",2023-12-25,"https://www.charnwood.gov.uk/files/documents/birstall_conservation_area_character_appraisal/Birstall%20Conservation%20Area%20Character%20Appraisal.pdf","https://www.charnwood.gov.uk/pages/birstall_conservation_area",,,"Extra documents are available. ",local-authority:CHA,,,
77_CHA_CA6,"Cossington",2023-12-25,"https://www.charnwood.gov.uk/files/documents/cossington_conservation_area_character_appraisal_adopted_130220142/Cossington%20Conservation%20Area%20Character%20Appraisal%20-%20Adopted%2013022014.pdf","https://www.charnwood.gov.uk/pages/cossington_conservation_area",,,"Extra documents are available. ",local-authority:CHA,,,
77_CHA_CA7,"Cropston",2023-12-25,"https://www.charnwood.gov.uk/files/documents/cropston_conservation_area_character_appraisal_adopted_130220142/Cropston%20Conservation%20Area%20Character%20Appraisal%20-%20Adopted%2013022014.pdf","https://www.charnwood.gov.uk/pages/cropston_conservation_area",,,"Extra documents are available. ",local-authority:CHA,,,
77_CHA_CA8,"Hathern",2023-12-25,"https://www.charnwood.gov.uk/files/documents/hathern_conservation_area_character_appraisal/Hathern%20Conservation%20Area%20Character%20Appraisal.pdf","https://www.charnwood.gov.uk/pages/hathern_conservation_area",,,"Extra documents are available. ",local-authority:CHA,,,
