reference,conservation-area,name,documentation-url,document-url,document-type,notes,organisation,entry_date,start_date,end_date
D_34_BAE_CA29_2,34_BAE_CA29,"Tuxford","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7716/catuxfordmap.pdf,area-map,"Extra documents are available. ",local-authority:BAE,,,
D_34_BAE_CA30_1,34_BAE_CA30,"West Stockwith","https://data.bassetlaw.gov.uk/conservation-area-information/","No Appraisal document",area-appraisal,"",local-authority:BAE,,,
D_34_BAE_CA30_2,34_BAE_CA30,"West Stockwith","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7719/caweststockwithmap.pdf,area-map,"",local-authority:BAE,,,
D_34_BAE_CA31_1,34_BAE_CA31,"Wheatley","https://data.bassetlaw.gov.uk/conservation-area-information/","https://data.bassetlaw.gov.uk/media/7721/cawheatlestatemen.pdf",area-appraisal,"",local-authority:BAE,,,
D_34_BAE_CA31_2,34_BAE_CA31,"Wheatley","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7720/cawheatleymap.pdf,area-map,"",local-authority:BAE,,,
D_34_BAE_CA32_1,34_BAE_CA32,"Wiseton / Drakeholes","https://data.bassetlaw.gov.uk/conservation-area-information/","https://data.bassetlaw.gov.uk/media/7723/wisetondrakeholesdesignationstatementmay2012.pdf",area-appraisal,"",local-authority:BAE,,,
D_34_BAE_CA32_2,34_BAE_CA32,"Wiseton / Drakeholes","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7722/cawisetonmap.pdf,area-map,"",local-authority:BAE,,,
D_34_BAE_CA33_1,34_BAE_CA33,"Worksop","https://data.bassetlaw.gov.uk/conservation-area-information/","https://data.bassetlaw.gov.uk/media/7726/worksopcaaapril2011revised.pdf",area-appraisal,"",local-authority:BAE,,,
D_34_BAE_CA33_2,34_BAE_CA33,"Worksop","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7724/caworksopmap.pdf,area-map,"",local-authority:BAE,,,
D_72_CAN_CA1_1,72_CAN_CA1,"Main Road, Brereton","https://www.cannockchasedc.gov.uk/residents/planning-and-building-control/planning-policy/building-conservation","https://www.cannockchasedc.gov.uk/sites/default/files/site-old/main_road_brereton_adopted_appraisal_may_2009.pdf",area-appraisal,"Extra documents are available. ",local-authority:CAN,,,
D_72_CAN_CA1_2,72_CAN_CA1,"Main Road, Brereton","https://www.cannockchasedc.gov.uk/residents/planning-and-building-control/planning-policy/building-conservation",https://www.cannockchasedc.gov.uk/sites/default/files/site-old/main_road_brereton_conservation_area_map.pdf,area-map,"Extra documents are available. ",local-authority:CAN,,,
D_72_CAN_CA2_1,72_CAN_CA2,"Rugeley Town Centre","https://www.cannockchasedc.gov.uk/residents/planning-and-building-control/planning-policy/building-conservation","https://www.cannockchasedc.gov.uk/sites/default/files/site-old/rugeley_town_centre_ca_appraisal_nov16.pdf",area-appraisal,"Extra documents are available. ",local-authority:CAN,,,
D_72_CAN_CA2_2,72_CAN_CA2,"Rugeley Town Centre","https://www.cannockchasedc.gov.uk/residents/planning-and-building-control/planning-policy/building-conservation",https://www.cannockchasedc.gov.uk/sites/default/files/site-old/rugeley_town_centre_conservation_area_map.pdf,area-map,"Extra documents are available. ",local-authority:CAN,,,
D_72_CAN_CA3_1,72_CAN_CA3,"Cannock Town Centre","https://www.cannockchasedc.gov.uk/residents/planning-and-building-control/planning-policy/building-conservation","https://www.cannockchasedc.gov.uk/sites/default/files/site-old/appraisal_cannock_nov16.pdf",area-appraisal,"Extra documents are available. Best Map is shown on page 4 of the appraisal document. ",local-authority:CAN,,,
D_72_CAN_CA4_1,72_CAN_CA4,"North Street, Bridgtown","https://www.cannockchasedc.gov.uk/residents/planning-and-building-control/planning-policy/building-conservation","https://www.cannockchasedc.gov.uk/sites/default/files/site-old/north_street_bridgtown_appraisal_2014.pdf",area-appraisal,"Extra documents are available. Best Map is shown on page 3 of the appraisal document. ",local-authority:CAN,,,
D_72_CAN_CA5_1,72_CAN_CA5,"Trent & Mersey Canal","https://www.cannockchasedc.gov.uk/residents/planning-and-building-control/planning-policy/building-conservation","https://www.cannockchasedc.gov.uk/sites/default/files/site-old/trent_mersey_appraisal_update_feb19.pdf",area-appraisal,"3 maps containing one area, will need combiningExtra documents are available. Best Map is shown on page 9,P12,P13 of the appraisal document. ",local-authority:CAN,,,
D_72_CAN_CA6_1,72_CAN_CA6,"Sheepfair Bow Street","https://www.cannockchasedc.gov.uk/residents/planning-and-building-control/planning-policy/building-conservation","https://www.cannockchasedc.gov.uk/sites/default/files/site-old/sheepfair_bow_st_conservation_area_appraisal_jan18.pdf",area-appraisal,"Extra documents are available. Best Map is shown on page 4 of the appraisal document. ",local-authority:CAN,,,
D_72_CAN_CA7_1,72_CAN_CA7,"Talbot Street/Lichfield Street","https://www.cannockchasedc.gov.uk/residents/planning-and-building-control/planning-policy/building-conservation","https://www.cannockchasedc.gov.uk/sites/default/files/site-old/talbot_st_appraisal_update_feb19.pdf",area-appraisal,"Extra documents are available. Best Map is shown on page 4 of the appraisal document. ",local-authority:CAN,,,
D_72_CAN_CA8_1,72_CAN_CA8,"Church Street, Rugeley","https://www.cannockchasedc.gov.uk/residents/planning-and-building-control/planning-policy/building-conservation","https://www.cannockchasedc.gov.uk/sites/default/files/site-old/church_street_appraisal_update_feb19.pdf",area-appraisal,"Extra documents are available. Best Map is shown on page 4 of the appraisal document. ",local-authority:CAN,,,
D_74_CAS_CA1_1,74_CAS_CA1,"Florence Gardens","https://www.castlepoint.gov.uk/florence-gardens-conservation-area","https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n1626.pdf&ver=1951",area-appraisal,"Best Map is shown on page 6 of the appraisal document. ",local-authority:CAS,,,
D_74_CAS_CA2_1,74_CAS_CA2,"South Benfleet","https://www.castlepoint.gov.uk/south-benfleet-conservation-area","https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n1603.pdf&ver=1927",area-appraisal,"Best Map is shown on page 18 of the appraisal document. ",local-authority:CAS,,,
D_76_CBF_CA1_1,76_CBF_CA1,"Ampthill","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/ampthill_tcm3-12941.pdf",area-appraisal,"4 pages making up one mapExtra documents are available. ",local-authority:CBF,,,
D_76_CBF_CA1_2,76_CBF_CA1,"Ampthill","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",https://www.centralbedfordshire.gov.uk/migrated_images/ampthill-plan_tcm3-12942.pdf,area-map,"4 pages making up one mapExtra documents are available. ",local-authority:CBF,,,
D_76_CBF_CA2_1,76_CBF_CA2,"Aspley End, Shillington","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/aspley-end_tcm3-12943.pdf",area-appraisal,"Best Map is shown on page 4 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA3_1,76_CBF_CA3,"Aspley Guise","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/aspley-guise_tcm3-12944.pdf",area-appraisal,"Best Map is shown on page 9 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA4_1,76_CBF_CA4,"Aspley Heath","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/aspley-heath_tcm3-12945.pdf",area-appraisal,"Best Map is shown on page 6 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA5_1,76_CBF_CA5,"Astwick","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/astwick_tcm3-12946.pdf",area-appraisal,"Best Map is shown on page 14 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA6_1,76_CBF_CA6,"Barton-le-Clay","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/barton_tcm3-12947.pdf",area-appraisal,"Best Map is shown on page 23 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA7_1,76_CBF_CA7,"Biggleswade","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/biggleswade_tcm3-12948.pdf",area-appraisal,"Extra documents are available. ",local-authority:CBF,,,
D_76_CBF_CA7_2,76_CBF_CA7,"Biggleswade","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",https://www.centralbedfordshire.gov.uk/migrated_images/plan-biggleswade_tcm3-12949.pdf,area-map,"Extra documents are available. ",local-authority:CBF,,,
D_76_CBF_CA8_1,76_CBF_CA8,"Billington","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","No Appraisal document",area-appraisal,"Extra documents are available. ",local-authority:CBF,,,
D_76_CBF_CA8_2,76_CBF_CA8,"Billington","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",https://centralbedfordshirecouncil.sharepoint.com/sites/Communications/Website%20and%20intranet/Forms/AllItems.aspx?id=%2Fsites%2FCommunications%2FWebsite%20and%20intranet%2FWebsite%20Documents%2FEnvironmental%20issues%2FArchaeology%2C%20heritage%20and%20conservation%2FBillington%2Epdf&parent=%2Fsites%2FCommunications%2FWebsite%20and%20intranet%2FWebsite%20Documents%2FEnvironmental%20issues%2FArchaeology%2C%20heritage%20and%20conservation&p=true&ga=1,area-map,"Extra documents are available. ",local-authority:CBF,,,
D_76_CBF_CA9_1,76_CBF_CA9,"Blunham","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/blunham_tcm3-12950.pdf",area-appraisal,"Best Map is shown on page 4 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA10_1,76_CBF_CA10,"Caddington","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","No Appraisal document",area-appraisal,"Extra documents are available. ",local-authority:CBF,,,
D_76_CBF_CA10_2,76_CBF_CA10,"Caddington","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",https://centralbedfordshirecouncil.sharepoint.com/sites/Communications/Website%20and%20intranet/Forms/AllItems.aspx?id=%2Fsites%2FCommunications%2FWebsite%20and%20intranet%2FWebsite%20Documents%2FEnvironmental%20issues%2FArchaeology%2C%20heritage%20and%20conservation%2FCaddington%2Epdf&parent=%2Fsites%2FCommunications%2FWebsite%20and%20intranet%2FWebsite%20Documents%2FEnvironmental%20issues%2FArchaeology%2C%20heritage%20and%20conservation&p=true&ga=1,area-map,"Extra documents are available. ",local-authority:CBF,,,
D_76_CBF_CA11_1,76_CBF_CA11,"Clifton","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/clifton_tcm3-12951.pdf",area-appraisal,"Best Map is shown on page 4 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA12_1,76_CBF_CA12,"Clophill","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/clophill_tcm3-12952.pdf",area-appraisal,"Best Map is shown on page 6 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA13_1,76_CBF_CA13,"Dunstable","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/dunstable-conservation-2010_tcm3-12953.pdf",area-appraisal,"Best Map is shown on page 24 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA14_1,76_CBF_CA14,"Eaton Bray","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","No Appraisal document",area-appraisal,"",local-authority:CBF,,,
D_76_CBF_CA15_1,76_CBF_CA15,"Eggington","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/eggington_tcm3-12954.pdf",area-appraisal,"Best Map is shown on page 25 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA16_1,76_CBF_CA16,"Eversholt (Church End)","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/eversholt_tcm3-17853.pdf",area-appraisal,"Best Map is shown on page 11 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA17_1,76_CBF_CA17,"Flitton","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/flitton_tcm3-12955.pdf",area-appraisal,"Best Map is shown on page 3 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA18_1,76_CBF_CA18,"Harlington","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","No Appraisal document",area-appraisal,"",local-authority:CBF,,,
D_76_CBF_CA19_1,76_CBF_CA19,"Haynes (Church End)","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/haynes_tcm3-12956.pdf",area-appraisal,"Best Map is shown on page 5 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA20_1,76_CBF_CA20,"Heath and Reach","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/heath-reach_tcm3-12957.pdf",area-appraisal,"Best Map is shown on page 26 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA21_1,76_CBF_CA21,"Henlow","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/henlow-conservation-2009_tcm3-30221.pdf",area-appraisal,"Best Map is shown on page 21 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA22_1,76_CBF_CA22,"Hockliffe (Church End)","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","No Appraisal document",area-appraisal,"",local-authority:CBF,,,
D_76_CBF_CA23_1,76_CBF_CA23,"Houghton Regis","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/houghton-regis_tcm3-12959.pdf",area-appraisal,"Best Map is shown on page 26 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA24_1,76_CBF_CA24,"Husborne Crawley","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/husborne-crawley_tcm3-12960.pdf",area-appraisal,"Best Map is shown on page 17 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA25_1,76_CBF_CA25,"Husborne Crawley (Church End)","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/husborne-crawley-church-end-conservation-area_tcm3-27843.pdf",area-appraisal,"Best Map is shown on page 17 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA26_1,76_CBF_CA26,"Ickwell","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/ickwell-conservation-area_tcm3-27488.pdf",area-appraisal,"Best Map is shown on page 6 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA27_1,76_CBF_CA27,"Kensworth (Church End)","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","No Appraisal document",area-appraisal,"",local-authority:CBF,,,
D_76_CBF_CA28_1,76_CBF_CA28,"Kensworth Lynch","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","No Appraisal document",area-appraisal,"",local-authority:CBF,,,
D_76_CBF_CA29_1,76_CBF_CA29,"Leighton Buzzard","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","No Appraisal document",area-appraisal,"",local-authority:CBF,,,
D_76_CBF_CA30_1,76_CBF_CA30,"Linslade","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/linslade_tcm3-12961.pdf",area-appraisal,"Best Map is shown on page 29 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA31_1,76_CBF_CA31,"Luton Hoo","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","No Appraisal document",area-appraisal,"",local-authority:CBF,,,
D_76_CBF_CA31_2,76_CBF_CA31,"Luton Hoo","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",https://centralbedfordshirecouncil.sharepoint.com/sites/Communications/Website%20and%20intranet/Forms/AllItems.aspx?id=%2Fsites%2FCommunications%2FWebsite%20and%20intranet%2FWebsite%20Documents%2FEnvironmental%20issues%2FArchaeology%2C%20heritage%20and%20conservation%2FLuton%20Hoo%2Epdf&parent=%2Fsites%2FCommunications%2FWebsite%20and%20intranet%2FWebsite%20Documents%2FEnvironmental%20issues%2FArchaeology%2C%20heritage%20and%20conservation&p=true&ga=1,area-map,"",local-authority:CBF,,,
D_76_CBF_CA32_1,76_CBF_CA32,"Maulden","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","No Appraisal document",area-appraisal,"",local-authority:CBF,,,
D_76_CBF_CA33_1,76_CBF_CA33,"Meppershall","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","No Appraisal document",area-appraisal,"",local-authority:CBF,,,
D_76_CBF_CA34_1,76_CBF_CA34,"Millbrook","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://centralbedfordshirecouncil.sharepoint.com/sites/Communications/Website%20and%20intranet/Forms/AllItems.aspx?id=%2Fsites%2FCommunications%2FWebsite%20and%20intranet%2FWebsite%20Documents%2FEnvironmental%20issues%2FArchaeology%2C%20heritage%20and%20conservation%2FLuton%20Hoo%2Epdf&parent=%2Fsites%2FCommunications%2FWebsite%20and%20intranet%2FWebsite%20Documents%2FEnvironmental%20issues%2FArchaeology%2C%20heritage%20and%20conservation&p=true&ga=1",area-appraisal,"Best Map is shown on page 25 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA35_1,76_CBF_CA35,"Milton Bryan","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://centralbedfordshirecouncil.sharepoint.com/sites/Communications/Website%20and%20intranet/Forms/AllItems.aspx?id=%2Fsites%2FCommunications%2FWebsite%20and%20intranet%2FWebsite%20Documents%2FEnvironmental%20issues%2FArchaeology%2C%20heritage%20and%20conservation%2FLuton%20Hoo%2Epdf&parent=%2Fsites%2FCommunications%2FWebsite%20and%20intranet%2FWebsite%20Documents%2FEnvironmental%20issues%2FArchaeology%2C%20heritage%20and%20conservation&p=true&ga=1",area-appraisal,"Best Map is shown on page 4 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA36_1,76_CBF_CA36,"Northill","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/northill-appraisal_tcm3-17058.pdf",area-appraisal,"Extra documents are available. ",local-authority:CBF,,,
D_76_CBF_CA36_2,76_CBF_CA36,"Northill","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",https://www.centralbedfordshire.gov.uk/migrated_images/northill-map_tcm3-17059.pdf,area-map,"Extra documents are available. ",local-authority:CBF,,,
D_76_CBF_CA37_1,76_CBF_CA37,"Old Warden and Old Warden Park","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/old-warden-2006_tcm3-30224.pdf",area-appraisal,"Extra documents are available. ",local-authority:CBF,,,
D_76_CBF_CA37_2,76_CBF_CA37,"Old Warden and Old Warden Park","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",https://www.centralbedfordshire.gov.uk/migrated_images/old-warden-map-2006_tcm3-30225.pdf,area-map,"Extra documents are available. ",local-authority:CBF,,,
D_76_CBF_CA38_1,76_CBF_CA38,"Potton","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/potton_tcm3-25079.pdf",area-appraisal,"Best Map is shown on page 18 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA39_1,76_CBF_CA39,"Pulloxhill","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/pulloxhill_tcm3-12964.pdf",area-appraisal,"Best Map is shown on page 20 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA40_1,76_CBF_CA40,"Ridgmont","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/ridgmont_tcm3-12965.pdf",area-appraisal,"Best Map is shown on page 13 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA41_1,76_CBF_CA41,"Sandy","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/sandy_tcm3-12966.pdf",area-appraisal,"Best Map is shown on page 4 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA42_1,76_CBF_CA42,"Sewell","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","No Appraisal document",area-appraisal,"",local-authority:CBF,,,
D_76_CBF_CA42_2,76_CBF_CA42,"Sewell","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",https://centralbedfordshirecouncil.sharepoint.com/sites/Communications/Website%20and%20intranet/Forms/AllItems.aspx?id=%2Fsites%2FCommunications%2FWebsite%20and%20intranet%2FWebsite%20Documents%2FEnvironmental%20issues%2FArchaeology%2C%20heritage%20and%20conservation%2FSewell%2Epdf&parent=%2Fsites%2FCommunications%2FWebsite%20and%20intranet%2FWebsite%20Documents%2FEnvironmental%20issues%2FArchaeology%2C%20heritage%20and%20conservation&p=true&ga=1,area-map,"",local-authority:CBF,,,
D_76_CBF_CA43_1,76_CBF_CA43,"Shefford","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/shefford_tcm3-12967.pdf",area-appraisal,"Best Map is shown on page 21 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA44_1,76_CBF_CA44,"Shillington","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/shillington_tcm3-12968.pdf",area-appraisal,"Best Map is shown on page 4 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA45_1,76_CBF_CA45,"Silsoe","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://centralbedfordshirecouncil.sharepoint.com/sites/Communications/Website%20and%20intranet/Forms/AllItems.aspx?id=%2Fsites%2FCommunications%2FWebsite%20and%20intranet%2FWebsite%20Documents%2FEnvironmental%20issues%2FArchaeology%2C%20heritage%20and%20conservation%2FSilsoe%2Epdf&parent=%2Fsites%2FCommunications%2FWebsite%20and%20intranet%2FWebsite%20Documents%2FEnvironmental%20issues%2FArchaeology%2C%20heritage%20and%20conservation&p=true&ga=1",area-appraisal,"Best Map is shown on page 4 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA46_1,76_CBF_CA46,"Southcott","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","No Appraisal document",area-appraisal,"",local-authority:CBF,,,
D_76_CBF_CA47_1,76_CBF_CA47,"Southill","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/southill_tcm3-30239.pdf",area-appraisal,"Map has a missing section in the middle due to looking like a scan from a bookBest Map is shown on page 8 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA48_1,76_CBF_CA48,"Steppingley","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/steppingley_tcm3-12969.pdf",area-appraisal,"Best Map is shown on page 4 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA49_1,76_CBF_CA49,"Streatley","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/streatley_tcm3-12970.pdf",area-appraisal,"Best Map is shown on page 20 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA50_1,76_CBF_CA50,"Studham","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/studham-conservation-1973_tcm3-30222.pdf",area-appraisal,"Extra documents are available. Best Map is shown on page 7 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA51_1,76_CBF_CA51,"Sutton","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/sutton_tcm3-12971.pdf",area-appraisal,"Extra documents are available. ",local-authority:CBF,,,
D_76_CBF_CA51_2,76_CBF_CA51,"Sutton","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",https://www.centralbedfordshire.gov.uk/migrated_images/plan-sutton_tcm3-12972.pdf,area-map,"Extra documents are available. ",local-authority:CBF,,,
D_76_CBF_CA52_1,76_CBF_CA52,"Tebworth","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","No Appraisal document",area-appraisal,"",local-authority:CBF,,,
D_76_CBF_CA53_1,76_CBF_CA53,"Tempsford (Church End)","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/tempsford_tcm3-12973.pdf",area-appraisal,"Best Map is shown on page 5 of the appraisal document. ",local-authority:CBF,,,
D_76_CBF_CA54_1,76_CBF_CA54,"Tempsford (Langford End)","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation","https://www.centralbedfordshire.gov.uk/migrated_images/tempsford-langford-end-1994_tcm3-12974.pdf",area-appraisal,"Extra documents are available. ",local-authority:CBF,,,
